	image	clusterid	Morph	BinaryType
2661	TIC0399421408_morp0.429.png	1	0.429	SemiDetached
2662	TIC0309908721_morp0.532.png	3	0.532	SemiDetached
2663	TIC0433977629_morp0.111.png	1	0.111	Detached
2664	TIC0362104293_morp0.026.png	1	0.026	Detached
2665	TIC0283308831_morp0.288.png	1	0.288	Detached
2666	TIC0387261279_morp0.219.png	1	0.219	Detached
2667	TIC0123573766_morp0.15.png	1	0.15	Detached
2668	TIC0080659292_morp0.547.png	3	0.547	SemiDetached
2669	TIC0369283035_morp0.154.png	1	0.154	Detached
2670	TIC0406421379_morp0.524.png	3	0.524	SemiDetached
2671	TIC0220359766_morp0.506.png	0	0.506	SemiDetached
2672	TIC0089787778_morp0.662.png	2	0.662	SemiDetached
2673	TIC0123405765_morp0.521.png	3	0.521	SemiDetached
2674	TIC0316582319_morp0.63.png	3	0.63	SemiDetached
2675	TIC0356701798_morp0.673.png	3	0.673	SemiDetached
2676	TIC0280052690_morp0.433.png	3	0.433	SemiDetached
2677	TIC0267195931_morp0.424.png	1	0.424	SemiDetached
2678	TIC0299091036_morp0.566.png	3	0.566	SemiDetached
2679	TIC0118586896_morp0.154.png	1	0.154	Detached
2680	TIC0047402214_morp0.389.png	0	0.389	Detached
2681	TIC0309434176_morp0.348.png	0	0.348	Detached
2682	TIC0207496824_morp0.764.png	2	0.764	OverContact
2683	TIC0332334202_morp0.094.png	1	0.094	Detached
2684	TIC0073884611_morp0.548.png	0	0.548	SemiDetached
2685	TIC0397679167_morp0.765.png	0	0.765	OverContact
2686	TIC0348759511_morp0.159.png	1	0.159	Detached
2687	TIC0286355915_morp0.41.png	1	0.41	SemiDetached
2688	TIC0307907420_morp0.33.png	1	0.33	Detached
2689	TIC0117234769_morp0.533.png	3	0.533	SemiDetached
2690	TIC0144167463_morp0.899.png	2	0.899	Ellipsoidal
2691	TIC0307433122_morp0.031.png	1	0.031	Detached
2692	TIC0446175401_morp0.761.png	2	0.761	OverContact
2693	TIC0236327696_morp0.662.png	2	0.662	SemiDetached
2694	TIC0269238622_morp0.681.png	2	0.681	SemiDetached
2695	TIC0273373040_morp0.547.png	3	0.547	SemiDetached
2696	TIC0207081058_morp0.152.png	1	0.152	Detached
2697	TIC0318649597_morp0.588.png	3	0.588	SemiDetached
2698	TIC0306981513_morp0.48.png	0	0.48	SemiDetached
2699	TIC0158565141_morp0.795.png	2	0.795	OverContact
2700	TIC0187930369_morp0.293.png	1	0.293	Detached
2701	TIC0383722507_morp0.789.png	2	0.789	OverContact
2702	TIC0272598447_morp0.324.png	1	0.324	Detached
2703	TIC0600037491_morp0.567.png	3	0.567	SemiDetached
2704	TIC0150284425_morp0.377.png	3	0.377	Detached
2705	TIC0441739153_morp0.387.png	0	0.387	Detached
2706	TIC0349643889_morp0.032.png	1	0.032	Detached
2707	TIC0142308209_morp0.363.png	1	0.363	Detached
2708	TIC0158218818_morp0.741.png	2	0.741	OverContact
2709	TIC0236884425_morp0.796.png	2	0.796	OverContact
2710	TIC0068032870_morp0.593.png	3	0.593	SemiDetached
2711	TIC0264594193_morp0.481.png	3	0.481	SemiDetached
2712	TIC0153826685_morp0.824.png	2	0.824	Ellipsoidal
2713	TIC0396655059_morp0.186.png	0	0.186	Detached
2714	TIC0062573638_morp0.373.png	3	0.373	Detached
2715	TIC0121568625_morp0.247.png	0	0.247	Detached
2716	TIC0286031430_morp0.69.png	2	0.69	SemiDetached
2717	TIC0176752680_morp0.5.png	3	0.5	SemiDetached
2718	TIC0146712645_morp0.242.png	1	0.242	Detached
2719	TIC0261138857_morp0.664.png	3	0.664	SemiDetached
2720	TIC0301741193_morp0.322.png	0	0.322	Detached
2721	TIC0259006185_morp0.346.png	3	0.346	Detached
2722	TIC0190990336_morp0.251.png	1	0.251	Detached
2723	TIC0322650462_morp0.469.png	3	0.469	SemiDetached
2724	TIC0166833457_morp0.223.png	1	0.223	Detached
2725	TIC0317191077_morp0.565.png	3	0.565	SemiDetached
2726	TIC0377325711_morp0.273.png	0	0.273	Detached
2727	TIC0356015357_morp0.122.png	0	0.122	Detached
2728	TIC0396713719_morp0.437.png	0	0.437	SemiDetached
2729	TIC0376593757_morp0.888.png	2	0.888	Ellipsoidal
2730	TIC0318290913_morp0.066.png	1	0.066	Detached
2731	TIC0229679814_morp0.586.png	0	0.586	SemiDetached
2732	TIC0258839862_morp0.534.png	0	0.534	SemiDetached
2733	TIC0120896927_morp0.334.png	0	0.334	Detached
2734	TIC0180943676_morp0.101.png	1	0.101	Detached
2735	TIC0198560607_morp0.787.png	2	0.787	OverContact
2736	TIC0316769815_morp0.557.png	3	0.557	SemiDetached
2737	TIC0055408994_morp0.295.png	1	0.295	Detached
2738	TIC0403757320_morp0.263.png	0	0.263	Detached
2739	TIC0236387002_morp0.083.png	1	0.083	Detached
2740	TIC0357662316_morp0.232.png	1	0.232	Detached
2741	TIC0278861826_morp0.533.png	3	0.533	SemiDetached
2742	TIC0219322317_morp0.168.png	1	0.168	Detached
2743	TIC0270665642_morp0.645.png	2	0.645	SemiDetached
2744	TIC0025858367_morp0.558.png	3	0.558	SemiDetached
2745	TIC0135050395_morp0.123.png	1	0.123	Detached
2746	TIC0186595806_morp0.693.png	2	0.693	SemiDetached
2747	TIC0306263608_morp0.326.png	0	0.326	Detached
2748	TIC0220015845_morp0.033.png	1	0.033	Detached
2749	TIC0452631268_morp0.025.png	1	0.025	Detached
2750	TIC0185060842_morp0.502.png	3	0.502	SemiDetached
2751	TIC0452406965_morp0.716.png	2	0.716	OverContact
2752	TIC0434625997_morp0.628.png	3	0.628	SemiDetached
2753	TIC0160603897_morp0.467.png	3	0.467	SemiDetached
2754	TIC0191926695_morp0.413.png	0	0.413	SemiDetached
2755	TIC0138505004_morp0.469.png	3	0.469	SemiDetached
2756	TIC0270622446_morp0.525.png	3	0.525	SemiDetached
2757	TIC0193823999_morp0.826.png	2	0.826	Ellipsoidal
2758	TIC0470937126_morp0.5.png	0	0.5	SemiDetached
2759	TIC0294092960_morp0.671.png	2	0.671	SemiDetached
2760	TIC0401309413_morp0.221.png	1	0.221	Detached
2761	TIC0230478637_morp0.717.png	2	0.717	OverContact
2762	TIC0377190161_morp0.428.png	0	0.428	SemiDetached
2763	TIC0255513991_morp0.719.png	0	0.719	OverContact
2764	TIC0387901176_morp0.234.png	0	0.234	Detached
2765	TIC0076923707_morp0.202.png	1	0.202	Detached
2766	TIC0289716926_morp0.647.png	3	0.647	SemiDetached
2767	TIC0115244268_morp0.383.png	3	0.383	Detached
2768	TIC0332488398_morp0.338.png	0	0.338	Detached
2769	TIC0123201406_morp0.33.png	1	0.33	Detached
2770	TIC0315060984_morp0.43.png	3	0.43	SemiDetached
2771	TIC0293844307_morp0.642.png	0	0.642	SemiDetached
2772	TIC0312353805_morp0.306.png	1	0.306	Detached
2773	TIC0146530594_morp0.132.png	1	0.132	Detached
2774	TIC0307783750_morp0.796.png	3	0.796	OverContact
2775	TIC0316250867_morp0.78.png	2	0.78	OverContact
2776	TIC0322055767_morp0.769.png	2	0.769	OverContact
2777	TIC0661540044_morp0.835.png	2	0.835	Ellipsoidal
2778	TIC0394006752_morp0.583.png	3	0.583	SemiDetached
2779	TIC0151300352_morp0.71.png	2	0.71	OverContact
2780	TIC0032008233_morp0.588.png	3	0.588	SemiDetached
2781	TIC0169467727_morp0.168.png	1	0.168	Detached
2782	TIC0229776076_morp0.154.png	0	0.154	Detached
2783	TIC0326815804_morp0.535.png	0	0.535	SemiDetached
2784	TIC0220388567_morp0.435.png	0	0.435	SemiDetached
2785	TIC0333620087_morp0.813.png	2	0.813	Ellipsoidal
2786	TIC0199716496_morp0.568.png	3	0.568	SemiDetached
2787	TIC0467294853_morp0.512.png	3	0.512	SemiDetached
2788	TIC0170255099_morp0.466.png	0	0.466	SemiDetached
2789	TIC0219780464_morp0.307.png	1	0.307	Detached
2790	TIC0349154435_morp0.192.png	1	0.192	Detached
2791	TIC0141268467_morp0.337.png	0	0.337	Detached
2792	TIC0369639876_morp0.76.png	2	0.76	OverContact
2793	TIC0302038263_morp0.528.png	3	0.528	SemiDetached
2794	TIC0176797815_morp0.586.png	0	0.586	SemiDetached
2795	TIC0167554898_morp0.367.png	0	0.367	Detached
2796	TIC0261677352_morp0.873.png	2	0.873	Ellipsoidal
2797	TIC0185805011_morp0.458.png	0	0.458	SemiDetached
2798	TIC0420114772_morp0.274.png	1	0.274	Detached
2799	TIC0320054835_morp0.404.png	1	0.404	SemiDetached
2800	TIC0200921621_morp0.583.png	0	0.583	SemiDetached
2801	TIC0350131674_morp0.63.png	0	0.63	SemiDetached
2802	TIC0445924091_morp0.915.png	2	0.915	Ellipsoidal
2803	TIC0027844498_morp0.676.png	3	0.676	SemiDetached
2804	TIC0268766053_morp0.205.png	1	0.205	Detached
2805	TIC0072605231_morp0.312.png	1	0.312	Detached
2806	TIC0326812358_morp0.404.png	0	0.404	SemiDetached
2807	TIC0148611095_morp0.146.png	1	0.146	Detached
2808	TIC0274645120_morp0.763.png	2	0.763	OverContact
2809	TIC0312471472_morp0.469.png	3	0.469	SemiDetached
2810	TIC0417728778_morp0.413.png	3	0.413	SemiDetached
2811	TIC0121134517_morp0.814.png	2	0.814	Ellipsoidal
2812	TIC0229687624_morp0.808.png	2	0.808	Ellipsoidal
2813	TIC0239661117_morp0.764.png	2	0.764	OverContact
2814	TIC0267805178_morp0.59.png	3	0.59	SemiDetached
2815	TIC0128790976_morp0.212.png	1	0.212	Detached
2816	TIC0165310952_morp0.598.png	3	0.598	SemiDetached
2817	TIC0219328784_morp0.604.png	2	0.604	SemiDetached
2818	TIC0405526704_morp0.673.png	3	0.673	SemiDetached
2819	TIC0309658221_morp0.247.png	0	0.247	Detached
2820	TIC0163648025_morp0.625.png	0	0.625	SemiDetached
2821	TIC0270380593_morp0.238.png	0	0.238	Detached
2822	TIC0359308549_morp0.499.png	0	0.499	SemiDetached
2823	TIC0170729895_morp0.83.png	3	0.83	Ellipsoidal
2824	TIC0229082842_morp0.692.png	2	0.692	SemiDetached
2825	TIC0420645952_morp0.693.png	3	0.693	SemiDetached
2826	TIC0233574062_morp0.904.png	2	0.904	Ellipsoidal
2827	TIC0137408317_morp0.589.png	3	0.589	SemiDetached
2828	TIC0031653503_morp0.549.png	3	0.549	SemiDetached
2829	TIC0420500461_morp0.855.png	0	0.855	Ellipsoidal
2830	TIC0161988269_morp0.592.png	3	0.592	SemiDetached
2831	TIC0159720778_morp0.173.png	0	0.173	Detached
2832	TIC0456130400_morp0.801.png	2	0.801	Ellipsoidal
2833	TIC0279462605_morp0.322.png	0	0.322	Detached
2834	TIC0365198355_morp0.775.png	2	0.775	OverContact
2835	TIC0067688552_morp0.459.png	3	0.459	SemiDetached
2836	TIC0159047480_morp0.158.png	1	0.158	Detached
2837	TIC0284050381_morp0.538.png	0	0.538	SemiDetached
2838	TIC0116417661_morp0.481.png	3	0.481	SemiDetached
2839	TIC0272672133_morp0.29.png	1	0.29	Detached
2840	TIC0122224804_morp0.412.png	0	0.412	SemiDetached
2841	TIC0124106762_morp0.358.png	1	0.358	Detached
2842	TIC0283698250_morp0.48.png	0	0.48	SemiDetached
2843	TIC0322900369_morp0.396.png	1	0.396	Detached
2844	TIC0197931263_morp0.497.png	3	0.497	SemiDetached
2845	TIC0341309569_morp0.107.png	1	0.107	Detached
2846	TIC0310994603_morp0.934.png	2	0.934	Ellipsoidal
2847	TIC0160268882_morp0.922.png	2	0.922	Ellipsoidal
2848	TIC0182469311_morp0.2.png	1	0.2	Detached
2849	TIC0028188795_morp0.672.png	0	0.672	SemiDetached
2850	TIC0373693175_morp0.502.png	1	0.502	SemiDetached
2851	TIC0270704947_morp0.481.png	3	0.481	SemiDetached
2852	TIC0117648603_morp0.521.png	3	0.521	SemiDetached
2853	TIC0282925798_morp0.571.png	3	0.571	SemiDetached
2854	TIC0269696438_morp0.298.png	1	0.298	Detached
2855	TIC0382512330_morp0.866.png	2	0.866	Ellipsoidal
2856	TIC0363149298_morp0.542.png	0	0.542	SemiDetached
2857	TIC0120956236_morp0.752.png	2	0.752	OverContact
2858	TIC0141148944_morp0.57.png	3	0.57	SemiDetached
2859	TIC0428981401_morp0.276.png	0	0.276	Detached
2860	TIC0308451526_morp0.596.png	3	0.596	SemiDetached
2861	TIC0260659986_morp0.406.png	0	0.406	SemiDetached
2862	TIC0152377056_morp0.571.png	3	0.571	SemiDetached
2863	TIC0348670544_morp0.651.png	3	0.651	SemiDetached
2864	TIC0288507910_morp0.078.png	1	0.078	Detached
2865	TIC0415469752_morp0.01.png	1	0.01	Detached
2866	TIC0031107108_morp0.644.png	3	0.644	SemiDetached
2867	TIC0349518145_morp0.15.png	1	0.15	Detached
2868	TIC0469857617_morp0.643.png	2	0.643	SemiDetached
2869	TIC0305674644_morp0.945.png	2	0.945	Ellipsoidal
2870	TIC0288882010_morp0.513.png	3	0.513	SemiDetached
2871	TIC0186337556_morp0.672.png	0	0.672	SemiDetached
2872	TIC0252294709_morp0.146.png	1	0.146	Detached
2873	TIC0166532356_morp0.117.png	0	0.117	Detached
2874	TIC0151826930_morp0.485.png	3	0.485	SemiDetached
2875	TIC0185466937_morp0.838.png	2	0.838	Ellipsoidal
2876	TIC0394699148_morp0.934.png	2	0.934	Ellipsoidal
2877	TIC0136995510_morp0.363.png	3	0.363	Detached
2878	TIC0364186087_morp0.339.png	0	0.339	Detached
2879	TIC0055092869_morp0.494.png	1	0.494	SemiDetached
2880	TIC0458875828_morp0.615.png	3	0.615	SemiDetached
2881	TIC0294396726_morp0.657.png	2	0.657	SemiDetached
2882	TIC0160196709_morp0.764.png	2	0.764	OverContact
2883	TIC0137341354_morp0.266.png	1	0.266	Detached
2884	TIC0139841210_morp0.499.png	0	0.499	SemiDetached
2885	TIC0169573910_morp0.603.png	3	0.603	SemiDetached
2886	TIC0157175641_morp0.789.png	2	0.789	OverContact
2887	TIC0265353588_morp0.542.png	3	0.542	SemiDetached
2888	TIC0139303531_morp0.57.png	0	0.57	SemiDetached
2889	TIC0273582296_morp0.149.png	1	0.149	Detached
2890	TIC0322845246_morp0.353.png	0	0.353	Detached
2891	TIC0374447935_morp0.375.png	0	0.375	Detached
2892	TIC0424008045_morp0.638.png	3	0.638	SemiDetached
2893	TIC0120607386_morp0.878.png	2	0.878	Ellipsoidal
2894	TIC0193770329_morp0.902.png	2	0.902	Ellipsoidal
2895	TIC0123311124_morp0.751.png	2	0.751	OverContact
2896	TIC0355357949_morp0.537.png	3	0.537	SemiDetached
2897	TIC0352954787_morp0.733.png	3	0.733	OverContact
2898	TIC0335995445_morp0.341.png	1	0.341	Detached
2899	TIC0279918206_morp0.398.png	0	0.398	Detached
2900	TIC0274348764_morp0.828.png	2	0.828	Ellipsoidal
2901	TIC0035655828_morp0.241.png	1	0.241	Detached
2902	TIC0143924219_morp0.376.png	3	0.376	Detached
2903	TIC0312230566_morp0.597.png	3	0.597	SemiDetached
2904	TIC0270622440_morp0.505.png	3	0.505	SemiDetached
2905	TIC0222945452_morp0.595.png	2	0.595	SemiDetached
2906	TIC0261105201_morp0.792.png	2	0.792	OverContact
2907	TIC0301980639_morp0.211.png	1	0.211	Detached
2908	TIC0063449090_morp0.36.png	1	0.36	Detached
2909	TIC0061505537_morp0.408.png	1	0.408	SemiDetached
2910	TIC0147611197_morp0.979.png	2	0.979	Ellipsoidal
2911	TIC0432168104_morp0.372.png	0	0.372	Detached
2912	TIC0452563490_morp0.523.png	3	0.523	SemiDetached
2913	TIC0409934687_morp0.403.png	1	0.403	SemiDetached
2914	TIC0203001339_morp0.104.png	1	0.104	Detached
2915	TIC0376689171_morp0.629.png	3	0.629	SemiDetached
2916	TIC0159105713_morp0.962.png	2	0.962	Ellipsoidal
2917	TIC0359132040_morp0.605.png	3	0.605	SemiDetached
2918	TIC0202490797_morp0.386.png	1	0.386	Detached
2919	TIC0306955469_morp0.217.png	0	0.217	Detached
2920	TIC0120393264_morp0.648.png	2	0.648	SemiDetached
2921	TIC0177057901_morp0.99.png	2	0.99	Ellipsoidal
2922	TIC0070999666_morp0.515.png	3	0.515	SemiDetached
2923	TIC0268944966_morp0.615.png	3	0.615	SemiDetached
2924	TIC0289596375_morp0.206.png	1	0.206	Detached
2925	TIC0258271315_morp0.41.png	1	0.41	SemiDetached
2926	TIC0235073057_morp0.733.png	0	0.733	OverContact
2927	TIC0050189810_morp0.412.png	3	0.412	SemiDetached
2928	TIC0353077789_morp0.546.png	3	0.546	SemiDetached
2929	TIC0375854079_morp0.1.png	0	0.1	Detached
2930	TIC0453831755_morp0.32.png	0	0.32	Detached
2931	TIC0376524552_morp0.225.png	1	0.225	Detached
2932	TIC0364964726_morp0.441.png	0	0.441	SemiDetached
2933	TIC0164527723_morp0.528.png	0	0.528	SemiDetached
2934	TIC0273131564_morp0.164.png	1	0.164	Detached
2935	TIC0049671442_morp0.3.png	0	0.3	Detached
2936	TIC0348717439_morp0.85.png	2	0.85	Ellipsoidal
2937	TIC0255586667_morp0.801.png	2	0.801	Ellipsoidal
2938	TIC0188630094_morp0.621.png	3	0.621	SemiDetached
2939	TIC0234284556_morp0.762.png	2	0.762	OverContact
2940	TIC0470444880_morp0.56.png	0	0.56	SemiDetached
2941	TIC0238162238_morp0.375.png	0	0.375	Detached
2942	TIC0422920321_morp0.081.png	1	0.081	Detached
2943	TIC0156074324_morp0.25.png	1	0.25	Detached
2944	TIC0279537689_morp0.1.png	1	0.1	Detached
2945	TIC0311431771_morp0.956.png	2	0.956	Ellipsoidal
2946	TIC0063579446_morp0.382.png	0	0.382	Detached
2947	TIC0027843942_morp0.472.png	3	0.472	SemiDetached
2948	TIC1102093577_morp0.734.png	2	0.734	OverContact
2949	TIC0366557556_morp0.951.png	2	0.951	Ellipsoidal
2950	TIC0408351795_morp0.366.png	0	0.366	Detached
2951	TIC0174157888_morp0.77.png	2	0.77	OverContact
2952	TIC0292317374_morp0.211.png	1	0.211	Detached
2953	TIC0099028319_morp0.263.png	1	0.263	Detached
2954	TIC0141620020_morp0.366.png	0	0.366	Detached
2955	TIC0231075361_morp1.002.png	2	1.002	Ellipsoidal
2956	TIC0202442974_morp0.383.png	0	0.383	Detached
2957	TIC0307216760_morp0.847.png	2	0.847	Ellipsoidal
2958	TIC0267803830_morp0.55.png	0	0.55	SemiDetached
2959	TIC0300161053_morp0.122.png	1	0.122	Detached
2960	TIC0028391714_morp0.592.png	3	0.592	SemiDetached
2961	TIC0231828370_morp0.639.png	0	0.639	SemiDetached
2962	TIC0157968186_morp0.495.png	0	0.495	SemiDetached
2963	TIC0103743317_morp0.543.png	3	0.543	SemiDetached
2964	TIC0445879719_morp0.499.png	3	0.499	SemiDetached
2965	TIC0220402290_morp0.637.png	3	0.637	SemiDetached
2966	TIC0268297677_morp0.644.png	3	0.644	SemiDetached
2967	TIC0332910986_morp0.805.png	2	0.805	Ellipsoidal
2968	TIC0461662295_morp0.082.png	1	0.082	Detached
2969	TIC0233722938_morp0.068.png	1	0.068	Detached
2970	TIC0026656583_morp0.628.png	3	0.628	SemiDetached
2971	TIC0314340550_morp0.437.png	0	0.437	SemiDetached
2972	TIC0458199516_morp0.429.png	0	0.429	SemiDetached
2973	TIC0426541180_morp0.199.png	0	0.199	Detached
2974	TIC0055655482_morp0.169.png	1	0.169	Detached
2975	TIC0058018570_morp0.436.png	0	0.436	SemiDetached
2976	TIC0207004093_morp0.295.png	0	0.295	Detached
2977	TIC0055252407_morp0.515.png	0	0.515	SemiDetached
2978	TIC0053059882_morp0.223.png	1	0.223	Detached
2979	TIC0050743469_morp0.574.png	3	0.574	SemiDetached
2980	TIC0036352297_morp0.363.png	1	0.363	Detached
2981	TIC0355601117_morp0.489.png	3	0.489	SemiDetached
2982	TIC0157376469_morp0.417.png	3	0.417	SemiDetached
2983	TIC0351287412_morp0.083.png	1	0.083	Detached
2984	TIC0361993750_morp0.416.png	3	0.416	SemiDetached
2985	TIC0232612416_morp0.197.png	1	0.197	Detached
2986	TIC0365070128_morp0.159.png	1	0.159	Detached
2987	TIC0313025849_morp0.894.png	2	0.894	Ellipsoidal
2988	TIC0194132691_morp0.259.png	1	0.259	Detached
2989	TIC0071298511_morp0.552.png	3	0.552	SemiDetached
2990	TIC0243352373_morp0.783.png	2	0.783	OverContact
2991	TIC0302995864_morp0.617.png	3	0.617	SemiDetached
2992	TIC0025375553_morp0.447.png	1	0.447	SemiDetached
2993	TIC0287351976_morp0.555.png	3	0.555	SemiDetached
2994	TIC0287328866_morp0.4.png	0	0.4	Detached
2995	TIC0130158361_morp0.334.png	0	0.334	Detached
2996	TIC0335499997_morp0.499.png	3	0.499	SemiDetached
2997	TIC0121213501_morp0.83.png	2	0.83	Ellipsoidal
2998	TIC0349444267_morp0.107.png	1	0.107	Detached
2999	TIC0129888462_morp0.595.png	3	0.595	SemiDetached
3000	TIC0251858265_morp0.405.png	0	0.405	SemiDetached
3001	TIC0248394276_morp0.689.png	3	0.689	SemiDetached
3002	TIC0201176965_morp0.565.png	3	0.565	SemiDetached
3003	TIC0280738935_morp0.541.png	3	0.541	SemiDetached
3004	TIC0412638697_morp0.601.png	3	0.601	SemiDetached
3005	TIC0125115082_morp0.544.png	0	0.544	SemiDetached
3006	TIC0285392907_morp0.589.png	3	0.589	SemiDetached
3007	TIC0313142195_morp0.318.png	0	0.318	Detached
3008	TIC0427147238_morp0.529.png	0	0.529	SemiDetached
3009	TIC0140212820_morp0.499.png	3	0.499	SemiDetached
3010	TIC0313028417_morp0.707.png	0	0.707	OverContact
3011	TIC0147950620_morp0.221.png	1	0.221	Detached
3012	TIC0308076113_morp0.747.png	2	0.747	OverContact
3013	TIC0060658382_morp0.243.png	1	0.243	Detached
3014	TIC0039074957_morp0.501.png	0	0.501	SemiDetached
3015	TIC0321455348_morp0.213.png	1	0.213	Detached
3016	TIC0219176881_morp0.843.png	2	0.843	Ellipsoidal
3017	TIC0399587190_morp0.929.png	2	0.929	Ellipsoidal
3018	TIC0115275539_morp0.505.png	3	0.505	SemiDetached
3019	TIC0384654908_morp0.588.png	3	0.588	SemiDetached
3020	TIC0167673754_morp0.704.png	2	0.704	OverContact
3021	TIC0303264387_morp0.572.png	0	0.572	SemiDetached
3022	TIC0406238813_morp0.241.png	0	0.241	Detached
3023	TIC0257648522_morp0.25.png	1	0.25	Detached
3024	TIC0283640314_morp0.422.png	0	0.422	SemiDetached
3025	TIC0349156098_morp0.551.png	3	0.551	SemiDetached
3026	TIC0329277372_morp0.352.png	1	0.352	Detached
3027	TIC0119327278_morp0.753.png	2	0.753	OverContact
3028	TIC0429251781_morp0.711.png	0	0.711	OverContact
3029	TIC0121121622_morp0.493.png	0	0.493	SemiDetached
3030	TIC0248394273_morp0.725.png	3	0.725	OverContact
3031	TIC0170676440_morp0.747.png	2	0.747	OverContact
3032	TIC0307435285_morp0.54.png	0	0.54	SemiDetached
3033	TIC0103573024_morp0.678.png	0	0.678	SemiDetached
3034	TIC0069888530_morp0.347.png	0	0.347	Detached
3035	TIC0299199358_morp0.49.png	3	0.49	SemiDetached
3036	TIC0071847068_morp0.363.png	0	0.363	Detached
3037	TIC0428444188_morp0.649.png	2	0.649	SemiDetached
3038	TIC0038462522_morp0.363.png	0	0.363	Detached
3039	TIC0349480752_morp0.145.png	0	0.145	Detached
3040	TIC0422844353_morp0.191.png	1	0.191	Detached
3041	TIC0177350401_morp0.191.png	1	0.191	Detached
3042	TIC0323295967_morp0.721.png	2	0.721	OverContact
3043	TIC0315120782_morp0.429.png	3	0.429	SemiDetached
3044	TIC0248348545_morp0.771.png	2	0.771	OverContact
3045	TIC0381979901_morp0.501.png	0	0.501	SemiDetached
3046	TIC0427394772_morp0.489.png	0	0.489	SemiDetached
3047	TIC0035744583_morp0.548.png	0	0.548	SemiDetached
3048	TIC0118271395_morp0.848.png	2	0.848	Ellipsoidal
3049	TIC0044147832_morp0.499.png	0	0.499	SemiDetached
3050	TIC0458461293_morp0.344.png	0	0.344	Detached
3051	TIC0280321964_morp0.339.png	1	0.339	Detached
3052	TIC0042828781_morp0.557.png	3	0.557	SemiDetached
3053	TIC0178996712_morp0.34.png	0	0.34	Detached
3054	TIC0317507345_morp0.181.png	1	0.181	Detached
3055	TIC0255908136_morp0.402.png	0	0.402	SemiDetached
3056	TIC0333247721_morp0.466.png	3	0.466	SemiDetached
3057	TIC0193971913_morp0.365.png	1	0.365	Detached
3058	TIC0220474209_morp0.489.png	3	0.489	SemiDetached
3059	TIC0120826158_morp0.321.png	0	0.321	Detached
3060	TIC0270204401_morp0.497.png	3	0.497	SemiDetached
3061	TIC0275911914_morp0.509.png	3	0.509	SemiDetached
3062	TIC0318230704_morp0.391.png	3	0.391	Detached
3063	TIC0053993965_morp0.427.png	0	0.427	SemiDetached
3064	TIC0229115650_morp0.647.png	0	0.647	SemiDetached
3065	TIC0164558055_morp0.519.png	1	0.519	SemiDetached
3066	TIC0214198381_morp0.606.png	3	0.606	SemiDetached
3067	TIC0355635441_morp0.771.png	2	0.771	OverContact
3068	TIC0385105755_morp0.579.png	3	0.579	SemiDetached
3069	TIC0043533897_morp0.666.png	2	0.666	SemiDetached
3070	TIC0467187065_morp0.499.png	3	0.499	SemiDetached
3071	TIC0061285257_morp0.547.png	3	0.547	SemiDetached
